Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Neil,Gekken,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,913
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Throwaway,Gekken,Anonymous,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,917
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,D,,,Juice,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,921
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Juice,Chris,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,925
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Chris,Ty,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,929
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Throwaway,Ty,Anonymous,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,933
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Defense,Throwaway,,,Anonymous,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,937
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ochen,Juice,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,941
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Juice,Ty,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,945
2022-10-12 09:57,Cav Cup,Navy x,262,D,5,2,Offense,Catch,Ty,Ochen,,,Ty,Lebron,Chris,Juice,Ochen,Gekken,Neil,,,,,,,,,,,,,,,,,,,,,,949
